adapted_case,adapted_client,corruption,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C3_C4,"client_0,client_2,client_3",3,0.02049487829208374,0.32164230942726135,3.998814821243286,0.04255500063300133,0.0,4.744622707366943,0.9795051217079163,0.32164230942726135,3.998814821243286,0.04255500063300133,0.0,0.6528665184031127,0.5910640025415584,0.6745544700279837,0.05377879408952449,0.0,0.3944527570124359,0.20000000298023224,0.4620000123977661,True,True,True,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C3_C4_C5,"client_0,client_2,client_3,client_4",4,0.021474242210388184,0.41352236457169056,3.998765528202057,0.04341227933764458,0.0,4.628986835479736,0.9785257577896118,0.41352236457169056,3.998765528202057,0.04341227933764458,0.0,0.6362867648542725,0.608268575033667,0.6610208323105372,0.05542022173934736,0.0,0.39219927878756483,0.23199999332427979,0.4259999990463257,True,True,True,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C3_C5,"client_0,client_2,client_4",3,0.020474612712860107,-0.9311165614053607,3.998738169670105,0.04360251873731613,0.0,4.563196659088135,0.9795253872871399,-0.9311165614053607,3.998738169670105,0.04360251873731613,0.0,0.6532095964997962,0.3564844653994461,0.6535094179062955,0.055784472255562545,0.0,0.34379759041222,0.25999999046325684,0.5580000281333923,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C4,"client_0,client_3",2,0.013121187686920166,-1.2019855128601193,3.999327301979065,0.04227714613080025,0.0,4.726431846618652,0.9868788123130798,-1.2019855128601193,3.999327301979065,0.04227714613080025,0.0,0.7776964929346093,0.3057641594109555,0.8152584810250871,0.053246787333646406,0.0,0.39039318414085966,0.19200000166893005,0.6539999842643738,True,True,True,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C4_C5,"client_0,client_3,client_4",3,0.017815768718719482,-1.0319083407521248,3.9990671277046204,0.0431867316365242,0.0,4.555421829223633,0.9821842312812805,-1.0319083407521248,3.9990671277046204,0.0431867316365242,0.0,0.698221442784664,0.3376111694305423,0.743826402867102,0.05498836657839706,0.0,0.36692947633214107,0.24400000274181366,0.5860000252723694,True,True,True,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C1_C5,"client_0,client_4",2,0.013965904712677002,-0.5550400018692017,3.9991607666015625,0.04318815469741821,0.0,4.309617042541504,0.986034095287323,-0.5550400018692017,3.9991607666015625,0.04318815469741821,0.0,0.7633961906222629,0.4269049328333399,0.7695354051090709,0.05499109130664024,0.0,0.40296552397426283,0.30799999833106995,0.7540000081062317,True,True,True,True,True,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2,client_1,1,0.04988729953765869,0.18111468106508255,3.9984280467033386,0.04130501300096512,0.0,4.261239528656006,0.9501127004623413,0.18111468106508255,3.9984280467033386,0.04130501300096512,0.0,0.15527916466537778,0.5647501549333838,0.5683636899209583,0.05138544843653212,0.0,0.2679556915912504,0.3479999899864197,0.9539999961853027,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C3,"client_1,client_2",2,0.04209589958190918,0.6091111302375793,3.9980392456054688,0.04171893373131752,0.0,4.611201763153076,0.9579041004180908,0.6091111302375793,3.9980392456054688,0.04171893373131752,0.0,0.2871805842014555,0.6448926398783305,0.4616165087469521,0.05217798058267711,0.0,0.28917354268188306,0.2619999945163727,0.7160000205039978,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C3_C4,"client_1,client_2,client_3",3,0.03669935464859009,-0.2194177657365799,3.998256027698517,0.04216684773564339,0.0,4.662326335906982,0.9633006453514099,-0.2194177657365799,3.998256027698517,0.04216684773564339,0.0,0.3785392541885799,0.489750314047256,0.521135058176641,0.05303559949641102,0.0,0.2884920451817776,0.2240000069141388,0.5260000228881836,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.03371340036392212,0.10254950076341629,3.9983460307121277,0.043340373784303665,0.0,4.559134006500244,0.9662865996360779,0.10254950076341629,3.9983460307121277,0.043340373784303665,0.0,0.42908878457520877,0.5500387974169907,0.5458458114454973,0.0552825445023061,0.0,0.3160511875880006,0.27000001072883606,0.4779999852180481,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C3_C5,"client_1,client_2,client_4",3,0.03621208667755127,0.8025970682501793,3.998195767402649,0.04356537014245987,0.0,4.476777076721191,0.9637879133224487,0.8025970682501793,3.998195767402649,0.04356537014245987,0.0,0.3867882643073657,0.681122949508736,0.5045903088025921,0.05571334400938208,0.0,0.3256429733256152,0.30000001192092896,0.621999979019165,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C4,"client_1,client_3",2,0.039852917194366455,-0.1585928052663803,3.99842631816864,0.04187949746847153,0.0,4.564380645751953,0.9601470828056335,-0.1585928052663803,3.99842631816864,0.04187949746847153,0.0,0.3251522661317339,0.5011398091895283,0.5678891125402982,0.052485411242386724,0.0,0.28933331982078936,0.23600000143051147,0.7900000214576721,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C4_C5,"client_1,client_3,client_4",3,0.03537040948867798,0.3795846924185753,3.9984777569770813,0.043318089097738266,0.0,4.442906856536865,0.964629590511322,0.3795846924185753,3.9984777569770813,0.043318089097738266,0.0,0.40103710490520955,0.6019137340417471,0.5820118807992538,0.05523987611395356,0.0,0.3280405191720328,0.3019999861717224,0.656000018119812,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C2_C5,"client_1,client_4",2,0.039587438106536865,-0.6325338408350945,3.9982948303222656,0.04373766481876373,0.0,4.148888111114502,0.9604125618934631,-0.6325338408350945,3.9982948303222656,0.04373766481876373,0.0,0.32964658919828704,0.4123941843571367,0.5317885021355983,0.056043235845106766,0.0,0.2659745023072258,0.38999998569488525,0.8840000033378601,True,False,False,False,False,False,False,False,False
client_0_brightness_tta_bn,client_0,brightness,0,0,500,500,C3,client_2,1,0.057151734828948975,0.1420428603887558,3.996531844139099,0.03892704099416733,0.0,4.769129753112793,0.942848265171051,0.1420428603887558,3.996531844139099,0.03892704099416733,0.0,0.03229878469629516,0.5574339428330769,0.04775230333676993,0.04683235621422271,0.0,0.1368634774160729,0.20999999344348907,0.8799999952316284,True,False,False,False,False,False,False,False,False
