tta_method,case,performing_clients,performing_length,tta_client,tta_corruption,clean_samples,corruption_samples,tta_local_before,tta_local_after,initial_mixed_accuracy,initial_shift_accuracy,fedavg_mixed_accuracy,fedavg_shift_accuracy,protected_v2_mixed_accuracy,protected_v2_shift_accuracy,protected_v2_gain_vs_initial_mixed,protected_v2_gain_vs_fedavg_mixed,protected_v2_gain_vs_initial_shift,protected_v2_gain_vs_fedavg_shift,model_pref_tta_weight,bn_pref_tta_weight,sum_pref_tta_weight,artifact_dir
tta_bn,perf_4_plus_0_on_brightness,client_4,1,client_0,brightness,50,50,0.2268,0.4424,0.67,0.34,0.82,0.98,0.67,0.34,0.0,-0.1499999999999999,0.0,-0.6399999999999999,3.517293562926736e-05,6.766093716969137e-07,3.5849545000964275e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_2_plus_0_on_brightness,"client_1,client_2",2,client_0,brightness,50,50,0.2268,0.4424,0.64,0.28,0.79,0.96,0.64,0.28,0.0,-0.15000000000000002,0.0,-0.6799999999999999,0.00013167685145582228,5.82111285826946e-07,0.0001322589627416492,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_3_plus_0_on_brightness,"client_1,client_3",2,client_0,brightness,50,50,0.2268,0.4424,0.64,0.28,0.79,0.98,0.63,0.26,-0.010000000000000009,-0.16000000000000003,-0.020000000000000018,-0.72,0.0001433463583450982,6.865588891109162e-07,0.00014403291723420912,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_4_plus_0_on_brightness,"client_1,client_4",2,client_0,brightness,50,50,0.2268,0.4424,0.66,0.34,0.8,0.98,0.68,0.38,0.020000000000000018,-0.12,0.03999999999999998,-0.6,0.00014955963193031698,7.540452882808339e-07,0.0001503136772185978,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_2_3_plus_0_on_brightness,"client_2,client_3",2,client_0,brightness,50,50,0.2268,0.4424,0.6,0.2,0.81,0.98,0.59,0.18,-0.010000000000000009,-0.22000000000000008,-0.020000000000000018,-0.8,0.0001126535541699376,5.547519541554766e-07,0.00011320830612409307,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_2_4_plus_0_on_brightness,"client_2,client_4",2,client_0,brightness,50,50,0.2268,0.4424,0.64,0.28,0.82,0.96,0.66,0.32,0.020000000000000018,-0.15999999999999992,0.03999999999999998,-0.6399999999999999,0.0001247931020937434,6.176841957302978e-07,0.0001254107862894737,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_3_4_plus_0_on_brightness,"client_3,client_4",2,client_0,brightness,50,50,0.2268,0.4424,0.62,0.24,0.82,0.98,0.63,0.26,0.010000000000000009,-0.18999999999999995,0.020000000000000018,-0.72,0.00013586094995780718,6.822328834833403e-07,0.0001365431828412905,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_2_3_plus_0_on_brightness,"client_1,client_2,client_3",3,client_0,brightness,50,50,0.2268,0.4424,0.62,0.24,0.8,0.98,0.62,0.24,0.0,-0.18000000000000005,0.0,-0.74,0.00022076163686378324,6.223530241489039e-07,0.00022138398988793214,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_2_4_plus_0_on_brightness,"client_1,client_2,client_4",3,client_0,brightness,50,50,0.2268,0.4424,0.66,0.32,0.79,0.96,0.66,0.34,0.0,-0.13,0.020000000000000018,-0.6199999999999999,0.00023041729139906518,6.688873741648626e-07,0.00023108617877323006,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_3_4_plus_0_on_brightness,"client_1,client_3,client_4",3,client_0,brightness,50,50,0.2268,0.4424,0.66,0.32,0.8,0.98,0.66,0.32,0.0,-0.14,0.0,-0.6599999999999999,0.000237939988303369,7.309907686960984e-07,0.00023867097907206508,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_2_3_4_plus_0_on_brightness,"client_2,client_3,client_4",3,client_0,brightness,50,50,0.2268,0.4424,0.62,0.24,0.81,0.98,0.63,0.26,0.010000000000000009,-0.18000000000000005,0.020000000000000018,-0.72,0.00021723723744227155,6.362586122030719e-07,0.00021787349605447462,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_2_3_4_plus_0_on_brightness,"client_1,client_2,client_3,client_4",4,client_0,brightness,50,50,0.2268,0.4424,0.64,0.28,0.8,0.98,0.64,0.28,0.0,-0.16000000000000003,0.0,-0.7,0.0003001200739096516,6.739368251251552e-07,0.00030079401073477674,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_brightness_tta_bn
tta_bn,perf_1_plus_0_on_glass_blur,client_1,1,client_0,glass_blur,50,50,0.7441,0.7722,0.91,0.84,0.92,0.86,0.9,0.82,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.040000000000000036,4.55042347391282e-05,0.004174559393052816,0.004220063627791945,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_2_plus_0_on_glass_blur,client_2,1,client_0,glass_blur,50,50,0.7441,0.7722,0.92,0.84,0.94,0.88,0.9,0.8,-0.020000000000000018,-0.039999999999999925,-0.039999999999999925,-0.07999999999999996,2.0642804393469558e-05,0.002418599127301016,0.002439241931694486,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_3_plus_0_on_glass_blur,client_3,1,client_0,glass_blur,50,50,0.7441,0.7722,0.93,0.86,0.94,0.88,0.91,0.82,-0.020000000000000018,-0.029999999999999916,-0.040000000000000036,-0.06000000000000005,2.9095285933283444e-05,0.002881276932357118,0.0029103722182904014,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_4_plus_0_on_glass_blur,client_4,1,client_0,glass_blur,50,50,0.7441,0.7722,0.93,0.86,0.94,0.88,0.92,0.84,-0.010000000000000009,-0.019999999999999907,-0.020000000000000018,-0.040000000000000036,3.517293562926736e-05,0.003483149433812436,0.0035183223694417033,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_2_plus_0_on_glass_blur,"client_1,client_2",2,client_0,glass_blur,50,50,0.7441,0.7722,0.91,0.82,0.93,0.86,0.93,0.86,0.020000000000000018,0.0,0.040000000000000036,0.0,0.00013167685145582228,0.003727251975203586,0.003858928826659408,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_3_plus_0_on_glass_blur,"client_1,client_3",2,client_0,glass_blur,50,50,0.7441,0.7722,0.94,0.88,0.94,0.88,0.94,0.88,0.0,0.0,0.0,0.0,0.0001433463583450982,0.004463864114849825,0.004607210473194923,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_4_plus_0_on_glass_blur,"client_1,client_4",2,client_0,glass_blur,50,50,0.7441,0.7722,0.91,0.84,0.93,0.86,0.9,0.82,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,-0.040000000000000036,0.00014955963193031698,0.005145487867280441,0.005295047499210758,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_2_3_plus_0_on_glass_blur,"client_2,client_3",2,client_0,glass_blur,50,50,0.7441,0.7722,0.94,0.88,0.95,0.9,0.92,0.84,-0.019999999999999907,-0.029999999999999916,-0.040000000000000036,-0.06000000000000005,0.0001126535541699376,0.003274807675246219,0.0033874612294161567,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_2_4_plus_0_on_glass_blur,"client_2,client_4",2,client_0,glass_blur,50,50,0.7441,0.7722,0.92,0.84,0.94,0.88,0.92,0.84,0.0,-0.019999999999999907,0.0,-0.040000000000000036,0.0001247931020937434,0.0038933705037608223,0.004018163605854566,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_3_4_plus_0_on_glass_blur,"client_3,client_4",2,client_0,glass_blur,50,50,0.7441,0.7722,0.93,0.86,0.93,0.86,0.93,0.86,0.0,0.0,0.0,0.0,0.00013586094995780718,0.003932780233905498,0.004068641183863305,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_2_3_plus_0_on_glass_blur,"client_1,client_2,client_3",3,client_0,glass_blur,50,50,0.7441,0.7722,0.94,0.88,0.94,0.88,0.93,0.86,-0.009999999999999898,-0.009999999999999898,-0.020000000000000018,-0.020000000000000018,0.00022076163686378324,0.004070361802051879,0.004291123438915662,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_2_4_plus_0_on_glass_blur,"client_1,client_2,client_4",3,client_0,glass_blur,50,50,0.7441,0.7722,0.92,0.84,0.94,0.88,0.91,0.84,-0.010000000000000009,-0.029999999999999916,0.0,-0.040000000000000036,0.00023041729139906518,0.004585927252092807,0.004816344543491872,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_3_4_plus_0_on_glass_blur,"client_1,client_3,client_4",3,client_0,glass_blur,50,50,0.7441,0.7722,0.94,0.88,0.94,0.88,0.94,0.88,0.0,0.0,0.0,0.0,0.000237939988303369,0.004896104143633794,0.005134044131937163,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_2_3_4_plus_0_on_glass_blur,"client_2,client_3,client_4",3,client_0,glass_blur,50,50,0.7441,0.7722,0.93,0.86,0.94,0.88,0.93,0.86,0.0,-0.009999999999999898,0.0,-0.020000000000000018,0.00021723723744227155,0.004005669713185223,0.0042229069506274945,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_2_3_4_plus_0_on_glass_blur,"client_1,client_2,client_3,client_4",4,client_0,glass_blur,50,50,0.7441,0.7722,0.93,0.86,0.94,0.88,0.93,0.86,0.0,-0.009999999999999898,0.0,-0.020000000000000018,0.0003001200739096516,0.004558274775763363,0.0048583948496730145,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_glass_blur_tta_bn
tta_bn,perf_1_plus_0_on_stripe,client_1,1,client_0,stripe,50,50,0.8262,0.3402,0.92,0.86,0.74,0.84,0.94,0.9,0.019999999999999907,0.19999999999999996,0.040000000000000036,0.06000000000000005,4.55042347391282e-05,2.4152556704147428e-08,4.552838729583234e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_2_plus_0_on_stripe,client_2,1,client_0,stripe,50,50,0.8262,0.3402,0.95,0.9,0.81,0.9,0.93,0.86,-0.019999999999999907,0.12,-0.040000000000000036,-0.040000000000000036,2.0642804393469558e-05,2.8899383383842227e-08,2.06717037768534e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_3_plus_0_on_stripe,client_3,1,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.79,0.9,0.95,0.9,0.010000000000000009,0.15999999999999992,0.020000000000000018,0.0,2.9095285933283444e-05,4.9558772405607875e-08,2.914484470568905e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_4_plus_0_on_stripe,client_4,1,client_0,stripe,50,50,0.8262,0.3402,0.93,0.86,0.77,0.86,0.92,0.84,-0.010000000000000009,0.15000000000000002,-0.020000000000000018,-0.020000000000000018,3.517293562926736e-05,4.719028855922423e-08,3.5220125917826586e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_2_plus_0_on_stripe,"client_1,client_2",2,client_0,stripe,50,50,0.8262,0.3402,0.95,0.9,0.78,0.88,0.94,0.88,-0.010000000000000009,0.15999999999999992,-0.020000000000000018,0.0,0.00013167685145582228,2.7884866970618834e-08,0.0001317047363227929,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_3_plus_0_on_stripe,"client_1,client_3",2,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.78,0.88,0.96,0.92,0.020000000000000018,0.17999999999999994,0.040000000000000036,0.040000000000000036,0.0001433463583450982,3.7442616493117505e-08,0.00014338380096159132,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_4_plus_0_on_stripe,"client_1,client_4",2,client_0,stripe,50,50,0.8262,0.3402,0.92,0.86,0.77,0.86,0.91,0.84,-0.010000000000000009,0.14,-0.020000000000000018,-0.020000000000000018,0.00014955963193031698,3.701211644514162e-08,0.00014959664404676212,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_2_3_plus_0_on_stripe,"client_2,client_3",2,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.79,0.9,0.93,0.86,-0.009999999999999898,0.14,-0.020000000000000018,-0.040000000000000036,0.0001126535541699376,4.06678478785092e-08,0.00011269422201781611,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_2_4_plus_0_on_stripe,"client_2,client_4",2,client_0,stripe,50,50,0.8262,0.3402,0.95,0.9,0.81,0.88,0.94,0.88,-0.010000000000000009,0.1299999999999999,-0.020000000000000018,0.0,0.0001247931020937434,4.071107729503488e-08,0.00012483381317103843,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_3_4_plus_0_on_stripe,"client_3,client_4",2,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.79,0.9,0.93,0.86,-0.009999999999999898,0.14,-0.020000000000000018,-0.040000000000000036,0.00013586094995780718,5.202806803364181e-08,0.0001359129780258408,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_2_3_plus_0_on_stripe,"client_1,client_2,client_3",3,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.78,0.88,0.94,0.88,0.0,0.15999999999999992,0.0,0.0,0.00022076163686378324,3.5688627667310376e-08,0.00022079732549145056,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_2_4_plus_0_on_stripe,"client_1,client_2,client_4",3,client_0,stripe,50,50,0.8262,0.3402,0.95,0.9,0.78,0.88,0.93,0.88,-0.019999999999999907,0.15000000000000002,-0.020000000000000018,0.0,0.00023041729139906518,3.571314138994377e-08,0.00023045300454045513,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_3_4_plus_0_on_stripe,"client_1,client_3,client_4",3,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.78,0.88,0.94,0.88,0.0,0.15999999999999992,0.0,0.0,0.000237939988303369,4.277263871103506e-08,0.00023798276094208002,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_2_3_4_plus_0_on_stripe,"client_2,client_3,client_4",3,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.78,0.88,0.93,0.86,-0.009999999999999898,0.15000000000000002,-0.020000000000000018,-0.020000000000000018,0.00021723723744227155,4.537674563362228e-08,0.00021728261418790516,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_2_3_4_plus_0_on_stripe,"client_1,client_2,client_3,client_4",4,client_0,stripe,50,50,0.8262,0.3402,0.94,0.88,0.78,0.88,0.94,0.88,0.0,0.15999999999999992,0.0,0.0,0.0003001200739096516,4.0177957123517653e-08,0.0003001602518667751,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_stripe_tta_bn
tta_bn,perf_1_plus_0_on_zigzag,client_1,1,client_0,zigzag,50,50,0.8229,0.7053,0.9,0.82,0.93,0.88,0.91,0.84,0.010000000000000009,-0.020000000000000018,0.020000000000000018,-0.040000000000000036,4.55042347391282e-05,0.0005725010382346286,0.0006180052729737568,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_2_plus_0_on_zigzag,client_2,1,client_0,zigzag,50,50,0.8229,0.7053,0.89,0.78,0.9,0.8,0.88,0.76,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.040000000000000036,2.0642804393469558e-05,0.0010224251651612024,0.001043067969554672,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_3_plus_0_on_zigzag,client_3,1,client_0,zigzag,50,50,0.8229,0.7053,0.9,0.8,0.94,0.88,0.88,0.76,-0.020000000000000018,-0.05999999999999994,-0.040000000000000036,-0.12,2.9095285933283444e-05,0.0011138895240992413,0.0011429848100325247,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_4_plus_0_on_zigzag,client_4,1,client_0,zigzag,50,50,0.8229,0.7053,0.9,0.8,0.93,0.86,0.87,0.74,-0.030000000000000027,-0.06000000000000005,-0.06000000000000005,-0.12,3.517293562926736e-05,0.0011715167091137567,0.001206689644743024,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_1_2_plus_0_on_zigzag,"client_1,client_2",2,client_0,zigzag,50,50,0.8229,0.7053,0.91,0.82,0.93,0.86,0.9,0.8,-0.010000000000000009,-0.030000000000000027,-0.019999999999999907,-0.05999999999999994,0.00013167685145582228,0.0008685203783990428,0.0010001972298548652,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_1_3_plus_0_on_zigzag,"client_1,client_3",2,client_0,zigzag,50,50,0.8229,0.7053,0.91,0.82,0.94,0.88,0.91,0.82,0.0,-0.029999999999999916,0.0,-0.06000000000000005,0.0001433463583450982,0.0009692711804110801,0.0011126175387561783,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_1_4_plus_0_on_zigzag,"client_1,client_4",2,client_0,zigzag,50,50,0.8229,0.7053,0.91,0.84,0.92,0.86,0.91,0.84,0.0,-0.010000000000000009,0.0,-0.020000000000000018,0.00014955963193031698,0.0010248490843783994,0.0011744087163087164,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
tta_bn,perf_2_3_plus_0_on_zigzag,"client_2,client_3",2,client_0,zigzag,50,50,0.8229,0.7053,0.9,0.8,0.92,0.84,0.9,0.8,0.0,-0.020000000000000018,0.0,-0.039999999999999925,0.0001126535541699376,0.0012864388980649106,0.0013990924522348483,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_bn/client_0_zigzag_tta_bn
